Year,LEA,LEA Name,School,School Name,Grade Span,Summary Group Title,Indicator Name,Measure Name,Subject Title,Measure Possible Points,Measure Earned Points,Measure Result,Create Date
2022,16,Prince George's,619,Princeton Elementary,E,All Students,School Quality and Student Success,Access to Well Rounded Curriculum,Not Applicable,10,9.44444444,94.4,20230303
2022,16,Prince George's,622,Thurgood Marshall Middle School,M,All Students,Academic Achievement,Percent Proficient,Mathematics,5,0.22116904,<= 5.0,20230303
2022,16,Prince George's,622,Thurgood Marshall Middle School,M,All Students,Academic Achievement,Percent Proficient,English/Language Arts,5,1.12479475,22.5,20230303
2022,16,Prince George's,622,Thurgood Marshall Middle School,M,All Students,Academic Achievement,Average Performance Level,Mathematics,5,1.79699842,1.4,20230303
2022,16,Prince George's,622,Thurgood Marshall Middle School,M,All Students,Academic Achievement,Average Performance Level,English/Language Arts,5,2.49794745,2,20230303
2022,16,Prince George's,622,Thurgood Marshall Middle School,M,All Students,Academic Progress,Percent Proficient,Science,3.5,0.6402439,18.3,20230303
2022,16,Prince George's,622,Thurgood Marshall Middle School,M,All Students,Academic Progress,Student Growth,Mathematics,12.5,4.726,32.4,20230303
2022,16,Prince George's,622,Thurgood Marshall Middle School,M,All Students,Academic Progress,Student Growth,English/Language Arts,12.5,3.116,18.4,20230303
2022,16,Prince George's,622,Thurgood Marshall Middle School,M,All Students,Academic Progress,Credit for Well Rounded Curriculum,Not Applicable,3,1.81153846,60.4,20230303
2022,16,Prince George's,622,Thurgood Marshall Middle School,M,All Students,Progress in Achieving English Language Proficiency,English Learners Making Progress Towards Learning English,Not Applicable,10,1.06382979,10.6,20230303
2022,16,Prince George's,622,Thurgood Marshall Middle School,M,All Students,School Quality and Student Success,Students not Chronically Absent,Not Applicable,15,3.5,51.8,20230303
2022,16,Prince George's,622,Thurgood Marshall Middle School,M,All Students,School Quality and Student Success,School Survey - Student,Not Applicable,7,1.48897863,2.1,20230303
2022,16,Prince George's,622,Thurgood Marshall Middle School,M,All Students,School Quality and Student Success,School Survey - Educator,Not Applicable,3,1.21246113,4,20230303
2022,16,Prince George's,622,Thurgood Marshall Middle School,M,All Students,School Quality and Student Success,Access to Well Rounded Curriculum,Not Applicable,10,9.96153846,99.6,20230303
2022,16,Prince George's,632,Allenwood Elementary,E,All Students,Academic Achievement,Percent Proficient,Mathematics,5,0.20833333,<= 5.0,20230303
2022,16,Prince George's,632,Allenwood Elementary,E,All Students,Academic Achievement,Percent Proficient,English/Language Arts,5,1.18055556,23.6,20230303
2022,16,Prince George's,632,Allenwood Elementary,E,All Students,Academic Achievement,Average Performance Level,Mathematics,5,1.84027778,1.5,20230303
2022,16,Prince George's,632,Allenwood Elementary,E,All Students,Academic Achievement,Average Performance Level,English/Language Arts,5,2.47395833,2,20230303
2022,16,Prince George's,632,Allenwood Elementary,E,All Students,Academic Progress,Percent Proficient,Science,5,0.58139535,11.6,20230303
2022,16,Prince George's,632,Allenwood Elementary,E,All Students,Academic Progress,Student Growth,Mathematics,12.5,2.081,9.4,20230303
2022,16,Prince George's,632,Allenwood Elementary,E,All Students,Academic Progress,Student Growth,English/Language Arts,12.5,2.0465,9.1,20230303
2022,16,Prince George's,632,Allenwood Elementary,E,All Students,Academic Progress,Credit for Well Rounded Curriculum,Not Applicable,5,3.75,75,20230303
2022,16,Prince George's,632,Allenwood Elementary,E,All Students,Progress in Achieving English Language Proficiency,English Learners Making Progress Towards Learning English,Not Applicable,10,4.53125,45.3,20230303
2022,16,Prince George's,632,Allenwood Elementary,E,All Students,School Quality and Student Success,Students not Chronically Absent,Not Applicable,15,7,63.9,20230303
2022,16,Prince George's,632,Allenwood Elementary,E,All Students,School Quality and Student Success,School Survey - Student,Not Applicable,7,5.41771836,7.7,20230303
2022,16,Prince George's,632,Allenwood Elementary,E,All Students,School Quality and Student Success,School Survey - Educator,Not Applicable,3,2.27032223,7.6,20230303
2022,16,Prince George's,632,Allenwood Elementary,E,All Students,School Quality and Student Success,Access to Well Rounded Curriculum,Not Applicable,10,10,100,20230303
2022,16,Prince George's,633,Overlook Elementary,E,All Students,Academic Achievement,Percent Proficient,Mathematics,5,0.34722222,6.9,20230303
2022,16,Prince George's,633,Overlook Elementary,E,All Students,Academic Achievement,Percent Proficient,English/Language Arts,5,1.21527778,24.3,20230303
2022,16,Prince George's,633,Overlook Elementary,E,All Students,Academic Achievement,Average Performance Level,Mathematics,5,1.98784722,1.6,20230303
2022,16,Prince George's,633,Overlook Elementary,E,All Students,Academic Achievement,Average Performance Level,English/Language Arts,5,2.65625,2.1,20230303
2022,16,Prince George's,633,Overlook Elementary,E,All Students,Academic Progress,Percent Proficient,Science,5,1.04651163,20.9,20230303
2022,16,Prince George's,633,Overlook Elementary,E,All Students,Academic Progress,Student Growth,Mathematics,12.5,1.989,8.6,20230303
2022,16,Prince George's,633,Overlook Elementary,E,All Students,Academic Progress,Student Growth,English/Language Arts,12.5,3.1045,18.3,20230303
2022,16,Prince George's,633,Overlook Elementary,E,All Students,Academic Progress,Credit for Well Rounded Curriculum,Not Applicable,5,5,100,20230303
2022,16,Prince George's,633,Overlook Elementary,E,All Students,School Quality and Student Success,Students not Chronically Absent,Not Applicable,15,12,81.6,20230303
2022,16,Prince George's,633,Overlook Elementary,E,All Students,School Quality and Student Success,School Survey - Student,Not Applicable,7,3.01603989,4.3,20230303
2022,16,Prince George's,633,Overlook Elementary,E,All Students,School Quality and Student Success,School Survey - Educator,Not Applicable,3,2.2176021,7.4,20230303
2022,16,Prince George's,633,Overlook Elementary,E,All Students,School Quality and Student Success,Access to Well Rounded Curriculum,Not Applicable,10,10,100,20230303
2022,16,Prince George's,636,William Beanes Elementary,E,All Students,Academic Achievement,Percent Proficient,Mathematics,5,0.26470588,5.3,20230303
2022,16,Prince George's,636,William Beanes Elementary,E,All Students,Academic Achievement,Percent Proficient,English/Language Arts,5,0.85798817,17.2,20230303
2022,16,Prince George's,636,William Beanes Elementary,E,All Students,Academic Achievement,Average Performance Level,Mathematics,5,1.91176471,1.5,20230303
2022,16,Prince George's,636,William Beanes Elementary,E,All Students,Academic Achievement,Average Performance Level,English/Language Arts,5,2.4704142,2,20230303
2022,16,Prince George's,636,William Beanes Elementary,E,All Students,Academic Progress,Percent Proficient,Science,5,0.78431373,15.7,20230303
2022,16,Prince George's,636,William Beanes Elementary,E,All Students,Academic Progress,Student Growth,Mathematics,12.5,2.4835,12.9,20230303
2022,16,Prince George's,636,William Beanes Elementary,E,All Students,Academic Progress,Student Growth,English/Language Arts,12.5,3.668,23.2,20230303
2022,16,Prince George's,636,William Beanes Elementary,E,All Students,Academic Progress,Credit for Well Rounded Curriculum,Not Applicable,5,4.90384615,98.1,20230303
2022,16,Prince George's,636,William Beanes Elementary,E,All Students,Progress in Achieving English Language Proficiency,English Learners Making Progress Towards Learning English,Not Applicable,10,4.18604651,41.9,20230303
2022,16,Prince George's,636,William Beanes Elementary,E,All Students,School Quality and Student Success,Students not Chronically Absent,Not Applicable,15,5,56.4,20230303
2022,16,Prince George's,636,William Beanes Elementary,E,All Students,School Quality and Student Success,School Survey - Student,Not Applicable,7,3.22167273,4.6,20230303
2022,16,Prince George's,636,William Beanes Elementary,E,All Students,School Quality and Student Success,School Survey - Educator,Not Applicable,3,1.23067157,4.1,20230303
2022,16,Prince George's,636,William Beanes Elementary,E,All Students,School Quality and Student Success,Access to Well Rounded Curriculum,Not Applicable,10,10,100,20230303
2022,16,Prince George's,638,Benjamin D. Foulois Academy,E,All Students,Academic Achievement,Percent Proficient,Mathematics,5,1.39455782,27.9,20230303
2022,16,Prince George's,638,Benjamin D. Foulois Academy,E,All Students,Academic Achievement,Percent Proficient,English/Language Arts,5,2.92517007,58.5,20230303
2022,16,Prince George's,638,Benjamin D. Foulois Academy,E,All Students,Academic Achievement,Average Performance Level,Mathematics,5,2.57653061,2.1,20230303
2022,16,Prince George's,638,Benjamin D. Foulois Academy,E,All Students,Academic Achievement,Average Performance Level,English/Language Arts,5,3.17176871,2.5,20230303
2022,16,Prince George's,638,Benjamin D. Foulois Academy,E,All Students,Academic Progress,Percent Proficient,Science,5,1.56862745,31.4,20230303
2022,16,Prince George's,638,Benjamin D. Foulois Academy,E,All Students,Academic Progress,Student Growth,Mathematics,12.5,9.0155,69.7,20230303
2022,16,Prince George's,638,Benjamin D. Foulois Academy,E,All Students,Academic Progress,Student Growth,English/Language Arts,12.5,11.58,92,20230303
2022,16,Prince George's,638,Benjamin D. Foulois Academy,E,All Students,Academic Progress,Credit for Well Rounded Curriculum,Not Applicable,5,5,100,20230303
2022,16,Prince George's,638,Benjamin D. Foulois Academy,E,All Students,School Quality and Student Success,Students not Chronically Absent,Not Applicable,15,14.5,91.5,20230303
2022,16,Prince George's,638,Benjamin D. Foulois Academy,E,All Students,School Quality and Student Success,School Survey - Student,Not Applicable,7,4.3487801,6.2,20230303
2022,16,Prince George's,638,Benjamin D. Foulois Academy,E,All Students,School Quality and Student Success,School Survey - Educator,Not Applicable,3,1.89063712,6.3,20230303
2022,16,Prince George's,638,Benjamin D. Foulois Academy,E,All Students,School Quality and Student Success,Access to Well Rounded Curriculum,Not Applicable,10,10,100,20230303
2022,16,Prince George's,638,Benjamin D. Foulois Academy,M,All Students,Academic Achievement,Percent Proficient,Mathematics,5,0.82608696,16.5,20230303
2022,16,Prince George's,638,Benjamin D. Foulois Academy,M,All Students,Academic Achievement,Percent Proficient,English/Language Arts,5,2.76086957,55.2,20230303
2022,16,Prince George's,638,Benjamin D. Foulois Academy,M,All Students,Academic Achievement,Average Performance Level,Mathematics,5,2.39130435,1.9,20230303
2022,16,Prince George's,638,Benjamin D. Foulois Academy,M,All Students,Academic Achievement,Average Performance Level,English/Language Arts,5,3.13043478,2.5,20230303
2022,16,Prince George's,638,Benjamin D. Foulois Academy,M,All Students,Academic Progress,Percent Proficient,Science,3.5,0.75316456,21.5,20230303
2022,16,Prince George's,638,Benjamin D. Foulois Academy,M,All Students,Academic Progress,Student Growth,Mathematics,12.5,11.2235,88.9,20230303
2022,16,Prince George's,638,Benjamin D. Foulois Academy,M,All Students,Academic Progress,Student Growth,English/Language Arts,12.5,10.2115,80.1,20230303
2022,16,Prince George's,638,Benjamin D. Foulois Academy,M,All Students,Academic Progress,Credit for Well Rounded Curriculum,Not Applicable,3,2.81012658,93.7,20230303
2022,16,Prince George's,638,Benjamin D. Foulois Academy,M,All Students,School Quality and Student Success,Students not Chronically Absent,Not Applicable,15,15,92.9,20230303
2022,16,Prince George's,638,Benjamin D. Foulois Academy,M,All Students,School Quality and Student Success,School Survey - Student,Not Applicable,7,3.11329685,4.4,20230303
2022,16,Prince George's,638,Benjamin D. Foulois Academy,M,All Students,School Quality and Student Success,School Survey - Educator,Not Applicable,3,1.89063712,6.3,20230303
2022,16,Prince George's,638,Benjamin D. Foulois Academy,M,All Students,School Quality and Student Success,Access to Well Rounded Curriculum,Not Applicable,10,10,100,20230303
2022,16,Prince George's,639,Maya Angelou French Immersion,E,All Students,Academic Achievement,Percent Proficient,Mathematics,5,0.84,16.8,20230303
2022,16,Prince George's,639,Maya Angelou French Immersion,E,All Students,Academic Achievement,Percent Proficient,English/Language Arts,5,2.12,42.4,20230303
2022,16,Prince George's,639,Maya Angelou French Immersion,E,All Students,Academic Achievement,Average Performance Level,Mathematics,5,2.22,1.8,20230303
2022,16,Prince George's,639,Maya Angelou French Immersion,E,All Students,Academic Achievement,Average Performance Level,English/Language Arts,5,2.99,2.4,20230303
2022,16,Prince George's,639,Maya Angelou French Immersion,E,All Students,Academic Progress,Percent Proficient,Science,5,1.62790698,32.6,20230303
2022,16,Prince George's,639,Maya Angelou French Immersion,E,All Students,Academic Progress,Student Growth,Mathematics,12.5,3.484,21.6,20230303
2022,16,Prince George's,639,Maya Angelou French Immersion,E,All Students,Academic Progress,Student Growth,English/Language Arts,12.5,6.658,49.2,20230303
